R,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,T,P
1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,3,0,0,0,0,3,4,4,4,4,0,0,0,0,5,0,4,4,4,0,4,0,4,0,0,0,0,0,4,0,0,4,4,4,0,0,0,0,0,000020000000000000020003200300003,444400005044404040000040044400000
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,4,0,4,4,4,5,0,4,0,4,0,4,0,4,4,0,0,0,4,0,003000000000000002030200203000000,000004404000040444504040404400040
0,0,0,3,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,4,0,0,4,4,0,0,0,0,4,4,4,0,0,0,0,4,0,0,4,0,0,0,4,0,5,0,0,0,4,4,4,4,003030000020000000000000300202000,400440000444000040040004050004444
0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,0,4,0,4,5,0,4,0,0,0,4,0,0,0,300020000000203200000000000030000,040404444440000004004045040004000
1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,4,0,0,4,4,0,4,0,0,0,0,5,0,4,0,4,4,0,0,0,4,0,0,4,4,4,4,000000320000000000203000000030002,000400400440400005040440004004444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,2,0,0,3,0,0,3,0,0,0,4,4,4,4,0,0,5,0,4,0,4,0,0,0,0,0,4,4,4,4,0,0,0,0,0,4,0,0,4,0,0,4,0,000000000000002003000202003003000,444400504040000044440000040040040
1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,3,0,4,0,0,4,4,0,0,0,5,4,0,0,4,4,4,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,4,4,0,002000003000000000000220000003030,400440005400444004040440000000440
0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,4,4,4,0,0,0,4,0,0,4,0,4,4,0,0,0,4,0,0,4,0,5,0,4,4,000030030000020000000202000003000,400400004440004004044000400405044
0,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,5,4,0,4,0,0,4,4,0,4,4,0,4,0,0,000302003000000000200000302000000,404000040400000404540400440440400
0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,4,4,0,0,0,0,0,4,4,4,4,4,0,4,5,0,0,4,4,0,0,000300002000020030020000030000000,000000400404440000044444045004400
1,3,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,4,4,0,0,4,4,320000000002020000000303000000000,440005440000000000000440444440044
1,0,0,2,2,0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,4,4,0,0,0,0,4,0,0,4,0,0,0,0,0,4,4,0,4,0,4,5,0,4,4,002200000000302300030000000000000,004004044400004004000004404045044
0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,4,4,0,0,5,4,4,0,4,0,4,4,0,4,0,0,0,4,0,0,4,0,4,0,000003000000220000330000000000200,040004000440054404044040004004040
0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,4,0,4,4,0,0,4,0,4,0,4,0,0,0,0,4,0,5,0,0,4,0,0,4,0,4,4,0,0,200000000000200030003300000000002,404040440040404000040500400404400
0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,4,0,0,4,0,0,0,4,4,4,0,0,5,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,4,4,0,4,4,000002003002000000000030003002000,400400044400540000404000400044044
1,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,4,4,5,4,4,4,4,0,0,4,4,0,4,020000203000000020000000300003000,004000040040000000044454444004404
1,0,0,0,0,0,0,0,3,3,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,4,0,0,0,4,0,0,4,4,0,0,4,0,4,4,5,0,0,0,0,0,0,4,0,0,0,4,4,0,4,000000033023000200000000020000000,404400040044004044500000040004404
0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,4,4,0,4,4,4,4,0,0,4,4,4,0,4,4,0,0,4,0,4,0,0,0,0,0,0,000000002200000020000000300030003,000050044044440044404400404000000
1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,4,0,4,0,0,0,4,0,0,0,0,4,0,0,4,4,0,4,4,0,0,4,4,0,4,0,0,5,0,4,4,0,002000030000002000000000000003023,040400040000400440440044040050440
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,5,0,0,4,4,4,4,0,4,0,4,4,0,4,0,0,0,4,0,0,0,4,0,4,4,4,000000000030000300020000200003200,000000050044440404404000400040444
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,4,4,0,4,4,0,0,4,4,5,0,0,4,4,0,0,4,4,0,0,0,0,4,0,0,4,0,0,0,0,200000000000000003303000220000000,004440440044500440044000040040000
0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,4,0,0,0,4,4,4,4,0,0,0,4,4,4,0,0,0,0,0,0,4,0,4,5,0,4,4,0,0,0,0,0,4,303000000300000000002020002000000,400044440004440000004045044000004
0,0,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,4,4,0,4,0,0,0,4,4,4,0,0,4,4,0,0,5,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,4,000030030002000000000000003000202,440400044400440050404000000040404
0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,4,0,4,5,4,0,0,4,4,0,4,4,0,0,0,0,4,4,4,0,0,0,000030000200000003200020000030000,040400000044045400440440000444000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,0,0,0,4,4,0,0,0,0,4,4,4,4,0,0,4,4,4,0,4,0,0,4,000000000000003022200033000000000,000504000400044000044440044404004
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,0,2,3,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,0,4,4,5,4,4,0,0,0,4,4,0,4,0,0,4,0,0,4,0,000000002000000003000030202300000,000044040400004454400044040040040
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,4,4,0,0,4,4,0,4,4,0,0,0,0,0,4,0,4,4,5,4,0,0,0,0,0,0,0,4,4,0,4,0,000000000000032002000000020303000,044004404400000404454000000044040
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,3,0,3,0,4,4,0,0,4,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,4,4,4,0,0,4,0,4,4,4,000000000000200000000000202033030,440044000040400000000054440040444
1,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,0,0,4,4,0,4,4,4,4,0,0,4,0,0,4,0,0,4,0,4,0,4,0,0,000002000020030000000230030000000,500044000004404444004004004040400
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,2,2,0,0,0,0,0,4,4,0,4,0,4,0,4,4,0,0,0,0,4,0,0,0,5,4,4,0,0,0,4,4,0,0,0,4,4,0,0,0,003000000000000000200003302200000,440404044000040005440004400044000
0,0,0,0,0,0,3,0,0,2,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,0,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,0,4,0,4,5,4,0,000003002020300003000000000000020,004440040040404000400040400404540
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,3,0,0,0,0,3,4,0,0,0,0,0,4,0,4,0,4,0,0,4,0,0,0,4,0,5,0,0,4,4,4,0,4,0,4,4,4,0,0,000000200000000020020000030300003,400000404040040004050044404044400
0,3,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,4,4,4,4,0,0,4,4,0,4,0,5,330300200000000020200000000000000,004004000040040040040444400440405
0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,2,0,0,0,0,0,4,0,4,4,0,4,0,4,4,4,4,0,4,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,5,4,0,000000300200000000030300000220000,040440404444040000000044400000540
1,0,0,2,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,4,0,4,0,0,4,0,0,0,0,4,0,4,4,0,0,4,0,0,4,0,0,5,4,0,0,0,4,4,0,4,002230000002000000000000300003000,404040040000404400400400540004404
0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,4,4,4,4,0,0,0,0,0,4,0,0,4,4,0,4,0,0,4,5,4,4,0,0,0,0,0,4,0,0,4,0,030202000000000000300000200000003,044440000040044040045440000040040
1,0,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0,0,4,4,0,0,4,0,4,4,5,0,0,4,4,0,0,0,0,4,4,0,0,002000300020000000300000203000000,000044040400440040445004400004400
0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,4,4,5,4,0,0,0,0,4,4,4,4,0,4,0,0,0,0,0,4,0,4,0,4,0,300020000000203200000000000030000,400000044454000044440400000404040
0,0,3,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,4,4,0,0,4,0,4,5,4,0,0,0,0,4,0,0,0,0,4,4,0,0,4,0,0,0,4,0,0,4,4,0,4,030020020003000000000300000020000,440040454000040000440040004004404
0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,4,4,0,0,0,0,0,4,0,4,0,4,0,0,0,0,4,4,0,0,0,0,0,4,4,4,4,4,0,5,0,4,000000320000000000203000000030002,044000004040400004400000444440504
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,3,0,0,0,3,0,4,4,0,0,0,0,4,4,4,0,0,4,0,4,4,4,0,4,0,0,4,0,4,0,0,4,5,0,0,0,0,0,000000030000000000000002020230003,044000044400404440400404004500000
1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,2,0,0,0,4,4,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,0,4,0,0,0,0,4,4,000000030000200000000002003302000,440005404000000004444040404000044
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,4,0,0,4,0,4,0,0,4,0,4,4,0,4,4,0,0,4,0,0,4,4,003000000000000002030200203000000,000005044004004040040440440040044
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,3,0,0,3,2,0,0,0,0,0,4,4,0,0,0,4,0,0,4,4,0,4,0,4,0,4,0,4,0,0,0,0,4,0,4,4,0,0,5,4,000000020000000200000300003003200,000440004004404040404000040440054
0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,4,0,4,0,0,0,4,0,4,0,0,5,0,0,4,0,0,0,0,4,4,4,0,4,0,000300002000020030020000030000000,004440404040004040050040000444040
0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,0,0,0,4,4,0,4,4,4,0,4,0,4,4,0,4,0,5,0,0,0,4,200000000000200030003300000000002,000000440400004404440404404050004
0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,4,0,5,4,0,4,4,0,0,4,0,4,0,4,0,0,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4,0,4,000030030000020000000202000003000,405404400404040040000044400000404
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,4,4,4,4,0,0,0,0,4,0,4,5,4,4,0,0,0,4,0,000000000000002003000202003003000,000004400040044444000040454400040
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,4,0,0,0,0,0,0,4,4,4,4,0,0,4,4,4,0,4,5,0,0,0,0,4,0,200000000000000003303000220000000,400400404000000444400444045000040
1,0,0,2,2,0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,4,4,0,4,4,0,0,4,0,0,4,4,4,0,0,4,0,4,0,0,0,0,4,002200000000302300030000000000000,004000405044044004004440040400004
0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,4,4,4,4,4,0,0,0,0,0,4,4,5,4,0,0,0,4,4,0,0,4,0,0,0,4,4,0,0,000000002200000020000000300030003,000044444000004454000440040004400
1,0,0,3,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,4,4,0,4,4,0,0,0,4,0,0,0,0,4,0,0,0,4,0,4,4,0,4,0,4,5,0,4,0,0,0,4,003030000020000000000000300202000,044044000400004000404404045040004
0,0,0,0,3,0,0,2,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,4,0,4,4,0,4,0,4,0,5,0,4,4,0,4,4,0,0,0,4,000300203302000000000000002000000,000044000400040440404050440440004
0,0,0,0,0,0,0,0,3,3,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,5,0,4,0,4,4,0,4,0,4,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,4,0,0,4,4,0,000000033023000200000000020000000,045040440404004400440000000400440
0,0,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,5,0,4,4,4,0,4,0,0,0,0,0,4,0,4,4,0,0,0,4,4,0,0,4,0,4,4,4,000030030002000000000000003000202,000005044404000004044000440040444
0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,4,4,0,0,0,4,4,4,0,4,4,0,0,0,0,0,4,0,5,0,0,4,0,4,0,0,4,4,0,4,0,0,0,002000030000002000000000000003023,440004440440000040500404004404000
0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,4,4,0,4,0,4,5,0,4,0,4,4,4,4,0,0,0,0,4,4,0,4,0,002000003000000000000220000003030,000400000044040450404444000044040
0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,4,0,0,4,5,0,0,0,4,4,0,0,0,4,0,4,4,0,0,4,4,0,4,0,0,0,0,4,4,0,0,0,4,000030000200000003200020000030000,400450004400040440044040000440004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,4,4,4,0,0,0,4,0,0,0,4,0,0,4,0,4,0,0,4,4,0,0,4,0,0,0,4,000000000000003022200033000000000,400450444000400040040400440040004
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,3,2,0,0,4,4,0,0,4,0,0,4,0,0,4,4,0,4,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,4,5,0,000000000030000300020000200003200,440040040044040004004004004004450
1,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,4,0,5,4,0,0,0,0,4,4,0,4,0,0,0,0,0,0,4,4,4,0,4,000302003000000000200000302000000,004000044440540000440400000044404
1,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,4,4,0,4,4,0,0,0,4,4,4,0,0,0,4,0,0,0,0,4,0,5,4,4,0,020000203000000020000000300003000,040000404404400044400040000405440
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,0,2,3,0,0,0,0,0,0,4,0,0,0,0,0,4,5,4,4,0,0,0,0,0,0,4,0,4,4,0,4,4,4,0,4,0,4,0,0,4,0,000000002000000003000030202300000,040000045440000004044044404040040
0,0,0,0,0,0,3,0,0,2,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,4,0,0,0,5,4,4,0,4,4,4,0,4,0,0,0,0,0,0,4,0,0,0,4,4,0,4,0,000003002020300003000000000000020,040044000544044404000000400044040
1,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,4,4,0,4,0,0,0,4,4,0,0,0,0,5,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,303000000300000000002020002000000,040044040004400005444400000040404
0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,5,4,0,0,0,0,4,4,0,0,0,4,4,4,4,4,0,0,4,0,0,0,0,0,0,0,4,0,4,300020000000203200000000000030000,440054000044000444440040000000404
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,3,0,0,0,0,3,0,4,0,4,0,4,4,0,0,0,0,4,4,5,0,4,0,0,4,0,4,0,0,0,4,0,0,0,4,0,4,4,0,000000200000000020020000030300003,040404400004450400404000400040440
1,3,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,0,4,4,0,0,5,4,4,4,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,320000000002020000000303000000000,004044404400544440400000040000040
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,3,0,3,0,4,0,0,4,0,4,0,5,4,0,0,4,4,0,0,4,0,4,0,0,0,0,0,4,4,4,4,0,0,0,4,0,0,000000000000200000000000202033030,400404054004400404000004444000400
0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,4,0,4,4,4,0,0,0,4,0,4,0,4,0,5,0,0,0,0,4,0,0,0,0,4,020002000030000032000300000000000,004440044044400040404050000400004
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,4,4,0,0,4,4,0,0,0,0,4,0,0,0,0,4,0,0,4,4,4,4,4,003000000000000000200003302200000,000040054044004400004000040044444
0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,4,4,0,0,0,4,4,0,4,0,4,4,0,0,5,4,0,0,4,0,0,4,0,002000300020000000300000203000000,000440040044000440404400540040040
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,4,0,4,4,0,0,0,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,4,4,4,5,0,4,4,000000000000032002000000020303000,404400040400004004000400004445044
0,0,0,2,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,4,4,0,4,0,0,0,4,4,0,0,4,5,4,4,4,0,4,0,0,4,0,0,0,0,4,0,0,002230000002000000000000300003000,400004404000440045444040040000400
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,3,0,0,0,3,0,0,4,0,4,0,4,0,4,4,0,4,0,4,4,4,0,0,4,0,4,5,0,0,4,0,0,4,0,0,0,0,0,000000030000000000000002020230003,004040404404044400404500400400000
0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,5,0,4,0,0,0,4,0,4,0,4,0,0,4,4,4,4,0,0,4,4,0,0,0,0,4,0,0,0,200000000000200030003300000000002,004450400040404004444004400004000
1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,3,0,0,4,4,0,4,0,4,0,4,4,0,0,5,0,4,0,4,4,0,0,4,4,0,0,4,0,4,0,0,0,0,0,0,002003000000000000000000020003230,044040404400504044004400404000000
0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,5,4,0,4,4,0,4,4,4,4,0,0,0,0,0,4,000300002000020030020000030000000,440000004400040005404404444000004
1,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,4,0,0,0,4,0,0,5,0,0,4,0,4,0,4,0,4,0,0,0,0,4,0,4,0,0,4,4,4,4,0,0,4,003000002003000000200000002000030,400040050040404040000404004444004
1,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,4,0,0,4,4,0,4,0,0,4,0,0,4,0,0,0,0,4,4,4,0,0,4,0,4,0,0,4,0,5,0,4,030202000000000000300000200000003,040044040040040000444004040040504
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,3,0,0,3,2,0,0,4,4,4,4,4,4,0,4,0,0,0,4,0,0,0,4,0,0,5,0,4,0,0,0,0,0,0,0,4,0,4,0,4,000000020000000200000300003003200,444444040004000400504000000040404
0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,5,4,0,0,4,0,0,4,4,0,0,0,4,0,0,0,0,0,4,0,4,4,4,4,0,0,0,4,0,4,0,0,4,000030030000020000000202000003000,540040044000400000404444000404004
0,2,0,2,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,4,0,0,4,4,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,5,4,0,4,202000200000300300000003000000000,004444000400440004040000440005404
1,3,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,4,0,4,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,0,4,4,0,0,4,330300200000000020200000000000000,400540404044000000040000444044004
1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,2,0,0,0,0,4,4,4,0,4,0,4,0,0,4,0,4,0,0,0,4,0,0,4,4,0,5,4,0,0,0,4,0,0,0,0,4,0,000000300200000000030300000220000,444040400404000400440540004000040
0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,4,4,4,0,4,0,0,0,0,0,0,0,4,4,4,0,4,0,0,0,0,0,4,4,4,0,0,0,0,5,4,0,4,000000000330020000000000002020030,444040000000444040000044400005404
0,0,0,3,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,4,4,0,0,4,4,0,4,0,0,4,0,4,0,0,0,4,0,0,0,4,4,0,5,4,0,4,4,0,0,0,003030000020000000000000300202000,004400440400404000400044054044000
